count,time,presortedPercentage,descending
50000,13.262945,25.000000,0
50000,12.829864,25.000000,0
50000,12.536601,25.000000,0
50000,15.188238,25.000000,0
50000,13.612406,25.000000,0
50000,13.727822,25.000000,0
50000,12.912439,25.000000,0
50000,13.551016,25.000000,0
50000,13.347544,25.000000,0
50000,12.608602,25.000000,0
50000,13.073818,25.000000,0
50000,12.950077,25.000000,0
50000,12.758819,25.000000,0
50000,12.521343,25.000000,0
50000,13.085363,25.000000,0
50000,12.361102,25.000000,0
50000,13.724148,25.000000,0
50000,12.371825,25.000000,0
50000,12.376789,25.000000,0
50000,12.816828,25.000000,0
50000,13.564471,25.000000,0
50000,12.686263,25.000000,0
50000,13.649649,25.000000,0
100000,28.108880,25.000000,0
100000,26.650996,25.000000,0
100000,26.123651,25.000000,0
100000,28.329413,25.000000,0
100000,26.940250,25.000000,0
100000,25.748772,25.000000,0
100000,27.211581,25.000000,0
100000,26.004788,25.000000,0
100000,26.343504,25.000000,0
100000,28.234738,25.000000,0
100000,26.692535,25.000000,0
100000,25.773086,25.000000,0
100000,26.515102,25.000000,0
100000,26.747670,25.000000,0
100000,26.149993,25.000000,0
100000,27.275048,25.000000,0
100000,32.977294,25.000000,0
100000,28.643391,25.000000,0
100000,26.961975,25.000000,0
100000,28.063184,25.000000,0
100000,26.968650,25.000000,0
100000,28.483830,25.000000,0
100000,26.714498,25.000000,0
100000,26.073775,25.000000,0
