count,time,presortedPercentage,descending
50000,13.167396,25.000000,0
50000,13.179325,25.000000,0
50000,13.024811,25.000000,0
50000,12.789975,25.000000,0
50000,12.480015,25.000000,0
50000,12.376773,25.000000,0
50000,12.267856,25.000000,0
50000,12.836785,25.000000,0
50000,12.217493,25.000000,0
50000,12.874819,25.000000,0
50000,12.447213,25.000000,0
50000,12.531267,25.000000,0
50000,13.813142,25.000000,0
50000,12.689054,25.000000,0
50000,12.260534,25.000000,0
50000,12.440176,25.000000,0
50000,11.813645,25.000000,0
50000,11.919620,25.000000,0
50000,12.582026,25.000000,0
100000,25.835052,25.000000,0
100000,30.794927,25.000000,0
100000,28.793819,25.000000,0
100000,26.281452,25.000000,0
100000,28.564971,25.000000,0
100000,25.193816,25.000000,0
100000,27.230864,25.000000,0
100000,26.990737,25.000000,0
100000,25.871765,25.000000,0
100000,25.385664,25.000000,0
100000,27.206134,25.000000,0
100000,28.149978,25.000000,0
100000,25.220456,25.000000,0
100000,26.351584,25.000000,0
100000,26.260226,25.000000,0
100000,29.582020,25.000000,0
100000,25.477642,25.000000,0
100000,29.339936,25.000000,0
100000,26.784083,25.000000,0
100000,27.177347,25.000000,0
100000,26.820063,25.000000,0
100000,25.562665,25.000000,0
100000,25.468298,25.000000,0
100000,25.921267,25.000000,0
100000,25.271238,25.000000,0
100000,26.195641,25.000000,0
100000,27.953024,25.000000,0
100000,28.062863,25.000000,0
