count,time,presortedPercentage,descending
10000,1.032764,25.000000,0
10000,1.550977,25.000000,0
10000,1.207158,25.000000,0
10000,1.073837,25.000000,0
10000,0.970024,25.000000,0
10000,0.999829,25.000000,0
10000,1.050640,25.000000,0
10000,1.046490,25.000000,0
10000,0.946857,25.000000,0
10000,1.160591,25.000000,0
10000,1.033999,25.000000,0
10000,1.287387,25.000000,0
10000,0.907621,25.000000,0
10000,0.976122,25.000000,0
10000,1.743798,25.000000,0
10000,1.099461,25.000000,0
10000,0.936854,25.000000,0
10000,0.923221,25.000000,0
10000,0.974134,25.000000,0
10000,0.908650,25.000000,0
10000,0.926250,25.000000,0
10000,1.374651,25.000000,0
10000,0.975163,25.000000,0
10000,1.002694,25.000000,0
50000,4.648523,25.000000,0
50000,4.672710,25.000000,0
50000,4.767315,25.000000,0
50000,4.718208,25.000000,0
50000,4.747542,25.000000,0
50000,5.588104,25.000000,0
50000,5.148989,25.000000,0
50000,5.154394,25.000000,0
50000,5.129858,25.000000,0
50000,4.815244,25.000000,0
50000,4.738010,25.000000,0
50000,5.618517,25.000000,0
50000,4.959604,25.000000,0
50000,5.358723,25.000000,0
50000,4.614811,25.000000,0
50000,5.291080,25.000000,0
50000,5.305392,25.000000,0
50000,5.000013,25.000000,0
50000,4.632615,25.000000,0
50000,7.215731,25.000000,0
50000,5.290009,25.000000,0
50000,4.539478,25.000000,0
50000,4.829545,25.000000,0
50000,5.354049,25.000000,0
50000,5.613572,25.000000,0
50000,4.902544,25.000000,0
50000,4.786841,25.000000,0
50000,5.273827,25.000000,0
50000,4.663329,25.000000,0
50000,4.891551,25.000000,0
50000,4.880538,25.000000,0
50000,5.235140,25.000000,0
50000,4.922702,25.000000,0
50000,5.003920,25.000000,0
50000,5.478944,25.000000,0
50000,5.129399,25.000000,0
50000,6.992171,25.000000,0
50000,4.647708,25.000000,0
50000,5.327707,25.000000,0
50000,5.407282,25.000000,0
50000,5.673461,25.000000,0
50000,5.019990,25.000000,0
50000,5.412278,25.000000,0
50000,4.931778,25.000000,0
50000,5.267194,25.000000,0
50000,4.970148,25.000000,0
50000,4.686041,25.000000,0
50000,5.108498,25.000000,0
50000,4.899740,25.000000,0
50000,5.122873,25.000000,0
